image_index,alpha_deg,channel,wavelength_nm,period_um,natural_blur_deg,macro_pixel_row,macro_pixel_col,macro_pixel_pitch_um,elementary_grating_size_um,pixel_intensity_norm,duty_cycle
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,29,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,30,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,31,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,32,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,33,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,34,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,35,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,0,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,1,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,2,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,3,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,4,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,5,60.0,5.0,0.12156862745098039,0.11336555669651052
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,6,60.0,5.0,0.11764705882352941,0.11144213027334762
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,7,60.0,5.0,0.27058823529411763,0.17413550547828363
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,8,60.0,5.0,0.07450980392156863,0.08800426979263411
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,9,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,10,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,11,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,12,60.0,5.0,0.20392156862745098,0.14913829006235088
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,13,60.0,5.0,0.1411764705882353,0.12260956282279944
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,14,60.0,5.0,0.0784313725490196,0.09035304440877327
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,15,60.0,5.0,0.07450980392156863,0.08800426979263411
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,16,60.0,5.0,0.21568627450980393,0.15373730807570263
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,17,60.0,5.0,0.30196078431372547,0.1851854165236684
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,18,60.0,5.0,0.3058823529411765,0.18654239242284085
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,19,60.0,5.0,0.10196078431372549,0.10345212448837855
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,20,60.0,5.0,0.06274509803921569,0.08059162758159863
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,21,60.0,5.0,0.23921568627450981,0.16267352538779695
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,22,60.0,5.0,0.050980392156862744,0.07249578895933438
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,23,60.0,5.0,0.011764705882352941,0.0345936127618576
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,24,60.0,5.0,0.0196078431372549,0.04471926097515774
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,25,60.0,5.0,0.2235294117647059,0.1567527086383188
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,26,60.0,5.0,0.30980392156862746,0.18789451147862046
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,27,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,28,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,29,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,30,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,31,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,32,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,33,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,34,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,6,35,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,7,0,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,7,1,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,7,2,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,7,3,60.0,5.0,0.054901960784313725,0.0752836212383225
